"Time Stamp","Close","High","Low","Open","Volume From","Volume To"
"2017-12-23 15:00:00","743.13","743.46","720.93","721.97","37972.9","27882615.32"
"2017-12-23 16:00:00","716.01","747.53","710.69","743.13","41300.67","30101162.21"
"2017-12-23 17:00:00","733.76","733.96","714.49","716.37","29848.14","21568417.04"
"2017-12-23 18:00:00","724.9","734.29","717.83","733.76","23866.36","17304756.45"
"2017-12-23 19:00:00","717.78","728.94","717.43","724.9","17340","12577629.5"
"2017-12-23 20:00:00","724.61","724.81","716.63","716.63","16319.74","11905019.5"
"2017-12-23 21:00:00","734.46","739.07","723.82","724.61","27541.79","20358260.47"
"2017-12-23 22:00:00","736.49","742.28","732.31","734.46","18194.97","13531051.75"
"2017-12-23 23:00:00","719.54","739.32","717.64","736.49","22500.49","16475642.67"
"2017-12-24","700.44","724.11","690.85","719.54","41744.94","29319924.37"
"2017-12-24 01:00:00","692.56","701.07","678.99","700.44","39830.04","27166956.82"
"2017-12-24 02:00:00","669.09","697.71","668.74","692.56","31680.34","21585415.96"
"2017-12-24 03:00:00","639.38","671.25","638.34","669.64","47371.4","31188031.75"
"2017-12-24 04:00:00","671.03","677.16","638.73","639.46","40368.02","26861131.97"
"2017-12-24 05:00:00","661.74","674.1","649.31","671.03","24029.2","15844062.17"
"2017-12-24 06:00:00","673.39","673.58","660.94","661.21","20902.08","13815908.3"
"2017-12-24 07:00:00","683.38","684.56","670.84","673.38","17928.64","12055370.41"
"2017-12-24 08:00:00","666.72","687.29","665.12","683.39","24214.01","16010241.19"
"2017-12-24 09:00:00","677.21","677.26","654.95","666.72","27054.94","17568270.07"
"2017-12-24 10:00:00","650.53","680.41","647.68","677.13","29886.3","19274667.14"
"2017-12-24 11:00:00","638.68","651.11","631.56","650.5","49609.99","31384377.85"
"2017-12-24 12:00:00","614.87","639.21","602.06","638.72","77215.35","46999652.47"
"2017-12-24 13:00:00","616.16","618.82","597.12","615.63","59373.59","35915814.09"
"2017-12-24 14:00:00","638.07","640.59","615.73","615.74","37033.24","23265086.02"
"2017-12-24 15:00:00","651.21","653.06","634.86","637.99","29455.6","18878234.61"
"2017-12-24 16:00:00","636.98","653.72","627.05","650.46","23843.86","15219917.58"
"2017-12-24 17:00:00","646.05","653.32","634.83","636.98","21039.97","13747625.6"
"2017-12-24 18:00:00","634.77","650.95","634.75","646.05","15363.43","9892140.88"
"2017-12-24 19:00:00","628.69","637.1","622.82","634.77","18888.51","11953319.95"
"2017-12-24 20:00:00","621.91","628.39","614.14","628.29","24209.92","15176023.7"
"2017-12-24 21:00:00","645.86","649.48","620.29","621.91","26680.99","17052373.94"
"2017-12-24 22:00:00","638.74","646.78","635.72","645.86","13008.22","8356465.2"
"2017-12-24 23:00:00","656.73","656.75","634.88","638.45","16644.13","10725972.58"
"2017-12-25","675.91","676.08","656.09","656.69","26785.92","17840629.57"
"2017-12-25 01:00:00","690.32","695.39","675.16","676.08","46155.97","31812696.79"
"2017-12-25 02:00:00","703.83","704.57","671.71","690.32","31829.44","21881884.24"
"2017-12-25 03:00:00","690.61","711.66","688.31","704.05","38112.36","26674133.29"
"2017-12-25 04:00:00","691.62","702.26","689.83","690.17","18974.63","13241858.46"
"2017-12-25 05:00:00","707.88","712.25","680.81","691.62","25497.93","17921442.78"
"2017-12-25 06:00:00","708.33","708.8","702.68","707.88","17625.8","12486618.61"
"2017-12-25 07:00:00","705.92","716.9","702.38","708.22","23642.01","16820906.94"
"2017-12-25 08:00:00","711.37","714.29","703.39","705.91","15760.39","11166190.52"
"2017-12-25 09:00:00","725.38","725.43","705.7","711.37","21325.08","15268947.17"
"2017-12-25 10:00:00","719.46","728.95","718.37","725.32","20578.8","14866555.7"
"2017-12-25 11:00:00","724.62","728.36","719.42","719.77","11159.8","8087489.39"
"2017-12-25 12:00:00","731.96","735.42","723.36","724.62","17869.51","13000045.21"
"2017-12-25 13:00:00","743.91","747.36","731.05","731.96","29309.86","21692677.38"
"2017-12-25 14:00:00","707.12","744.92","706.09","743.91","35537.59","25795534.49"
"2017-12-25 15:00:00","702.96","718.72","699.68","707.12","37093.41","26169198.35"
"2017-12-25 16:00:00","718.27","725.15","701.28","702.75","20670.85","14697470.15"
"2017-12-25 17:00:00","722.2","729.28","716.98","718.14","14031.33","10254018.93"
"2017-12-25 18:00:00","720.27","723.9","710.64","722.22","14840.64","10717539.29"
"2017-12-25 19:00:00","729.05","731.86","719.62","720.27","15782.48","11478378.51"
"2017-12-25 20:00:00","731.65","731.73","727.86","729.05","8077.63","5911748.09"
"2017-12-25 21:00:00","723.51","740.72","722.92","731.65","27869.19","20469157.46"
"2017-12-25 22:00:00","724.39","728.49","717.8","723.58","21569.95","15609089.37"
"2017-12-25 23:00:00","723.14","726.77","718.19","724.57","12053.8","8711751.78"
"2017-12-26","723.14","728.47","722.53","722.98","11232.05","8137786.61"
"2017-12-26 01:00:00","728.58","733.45","722.23","723.14","12721.01","9276940.9"
"2017-12-26 02:00:00","730.69","731.43","723.93","728.6","10436.4","7625010.99"
"2017-12-26 03:00:00","740.99","744.56","730.51","730.7","22620.22","16860578.15"
"2017-12-26 04:00:00","754.34","755.33","739.63","740.99","34317.73","25687021.17"
"2017-12-26 05:00:00","742.49","756.03","739.85","754.18","31101.47","23296579.15"
"2017-12-26 06:00:00","741.99","745.73","735.29","742.49","25144.25","18635932.19"
"2017-12-26 07:00:00","745.95","749.83","741.49","741.95","12133.02","9067634.38"
"2017-12-26 08:00:00","751.5","751.84","743.39","745.35","11071.17","8288849.43"
"2017-12-26 09:00:00","747.75","755.72","747.62","751.42","13756.52","10297063.46"
"2017-12-26 10:00:00","754.16","755.92","744.4","747.68","13162.59","9834729.59"
"2017-12-26 11:00:00","750.04","755.3","748.63","754.16","8725.65","6564544.95"
"2017-12-26 12:00:00","739.6","750.36","734.56","749.99","12165.99","8993316.11"
"2017-12-26 13:00:00","741.58","744.35","732.03","739.6","15874.98","11689382.61"
"2017-12-26 14:00:00","740.73","745.4","740.32","741.58","14975.9","11137349.79"
"2017-12-26 15:00:00","738.42","748.15","738.38","740.82","16904.97","12593005.88"
"2017-12-26 16:00:00","744.23","744.98","734.37","738.42","21368.05","15806707.85"
"2017-12-26 17:00:00","748.32","748.6","743.69","744.2","17885.28","13354720.51"
"2017-12-26 18:00:00","741.25","748.37","737.14","748.32","16738.87","12435735.99"
"2017-12-26 19:00:00","743.79","744.19","739.94","741.25","12625.4","9376503.24"
"2017-12-26 20:00:00","746.99","748.19","743.73","743.79","10570","7905677.8"
"2017-12-26 21:00:00","743.47","747.57","740.95","746.99","15866.57","11829123.37"
"2017-12-26 22:00:00","745.97","746.88","740.74","743.55","12800.71","9526702.35"
"2017-12-26 23:00:00","744.75","746.73","739.09","746.06","12546.47","9333492.06"
"2017-12-27","753.4","753.44","744.25","744.74","19075.16","14274399.27"
"2017-12-27 01:00:00","758.42","758.78","750.56","753.44","21899.41","16529000.06"
"2017-12-27 02:00:00","758.25","762.84","755.54","758.42","21536.77","16343444.06"
"2017-12-27 03:00:00","755.53","759.49","751.63","758.25","17380.61","13099356.02"
"2017-12-27 04:00:00","759.46","759.96","752.76","755.59","10683.23","8071978.5"
"2017-12-27 05:00:00","762.51","764.79","758.68","759.46","15873.42","12094302.06"
"2017-12-27 06:00:00","763.37","764.07","760.2","762.5","9483.11","7228458.72"
"2017-12-27 07:00:00","765.3","765.33","762.47","763.37","12474.95","9535312.96"
"2017-12-27 08:00:00","765.7","766.53","763.36","765.36","16130.28","12344576.56"
"2017-12-27 09:00:00","762.68","766.01","761.08","765.7","22130.75","16780505.13"
"2017-12-27 10:00:00","752.47","764.93","751.58","762.68","20727.53","15695249.27"
"2017-12-27 11:00:00","743.51","754.95","737.24","752.47","24379.41","18121151.83"
"2017-12-27 12:00:00","750.83","751.49","743.4","743.59","13319.12","9959321.53"
"2017-12-27 13:00:00","755.72","755.97","750.67","750.83","11964.74","9019509.01"
"2017-12-27 14:00:00","757.22","757.41","748.7","755.72","15869.69","11958659.26"
"2017-12-27 15:00:00","736.41","757.47","735.69","757.22","22731.54","16984036.99"
"2017-12-27 16:00:00","738.84","740.77","727.07","736.41","30823.13","22599355.59"
"2017-12-27 17:00:00","714.64","742.4","713.06","738.84","35258.9","25582028.66"
"2017-12-27 18:00:00","727.48","728.77","706.67","714.64","37399","26893052.31"
"2017-12-27 19:00:00","730.83","735.97","722.16","727.55","27353.75","19969217.47"
"2017-12-27 20:00:00","722.64","740.16","720.76","730.83","19984.93","14648857.8"
"2017-12-27 21:00:00","723.59","728.19","713.98","722.64","21857.2","15796150.61"
"2017-12-27 22:00:00","732.16","736.09","719.78","723.59","19572.2","14317959.8"
"2017-12-27 23:00:00","736.73","738.29","727.61","732.16","13727.92","10087181.57"
"2017-12-28","739.94","742.63","736.6","736.73","11996.19","8883817.35"
"2017-12-28 01:00:00","735.11","741.46","728.67","739.93","17637.74","12972130.1"
"2017-12-28 02:00:00","737.3","737.43","731.77","735.11","15589.04","11441034.75"
"2017-12-28 03:00:00","692.54","740.26","682.73","737.42","51078.94","36090743.56"
"2017-12-28 04:00:00","706.41","711.44","687.83","692.63","55331.13","38669926.2"
"2017-12-28 05:00:00","706.82","718.95","697.83","706.41","24363.1","17253408.25"
"2017-12-28 06:00:00","687.99","707.81","684.14","706.86","38326.32","26524831.71"
"2017-12-28 07:00:00","691.22","695.83","686.26","688.06","21185.21","14651323.85"
"2017-12-28 08:00:00","697.75","702","689.23","691.22","16312.02","11349710.7"
"2017-12-28 09:00:00","697.65","699.37","689.45","697.75","15780.57","10942661.68"
"2017-12-28 10:00:00","696.23","702.56","695.52","697.65","19860.63","13845405.43"
"2017-12-28 11:00:00","672.77","700.16","671.23","696.23","21826.21","14936003.94"
"2017-12-28 12:00:00","685.4","685.66","671.49","672.64","20300.86","13737780.4"
"2017-12-28 13:00:00","696.91","699.14","681.82","685.4","12609.96","8687053.7"
"2017-12-28 14:00:00","701.81","705.43","696.7","696.91","18468.82","12962874.92"
"2017-12-28 15:00:00","708.77","710.43","691.5","701.81","21764.66","15295101.25"
"2017-12-28 16:00:00","710.29","718.04","708.23","708.77","32298.01","23036760.31"
"2017-12-28 17:00:00","692.75","720.55","687.07","710.21","57603.25","40530337.06"
"2017-12-28 18:00:00","700.74","703.3","689.23","692.75","31691.82","22088631.52"
"2017-12-28 19:00:00","675.96","700.89","672.04","700.74","30289.74","20808066.88"
"2017-12-28 20:00:00","691.32","693.5","675.85","675.96","28261.34","19415864.01"
"2017-12-28 21:00:00","696.52","702.54","691.39","691.61","19157.99","13390542.47"
"2017-12-28 22:00:00","699.01","701.22","692.24","696.52","18070.39","12608469.19"
"2017-12-28 23:00:00","707.55","713.57","698.46","699.01","15971.81","11366800.08"
"2017-12-29","716.69","718.94","705.9","707.54","20688.93","14717854.6"
"2017-12-29 01:00:00","719.14","723.4","715.03","716.69","14835.23","10692855.73"
"2017-12-29 02:00:00","717.26","719.32","712.99","719.11","11053.73","7915015.33"
"2017-12-29 03:00:00","736.46","737.59","717.41","717.41","30558.52","22294860.07"
"2017-12-29 04:00:00","738.54","738.94","734.13","736.46","14145.45","10418356.87"
"2017-12-29 05:00:00","739.03","741.22","736.09","738.57","20065.3","14820279.33"
"2017-12-29 06:00:00","742.76","744.27","737.58","739.11","15618.05","11572100.12"
"2017-12-29 07:00:00","743.64","747.6","742.36","742.8","19258.26","14359493.57"
"2017-12-29 08:00:00","733.31","744.29","727.83","743.64","18961.26","13901766.99"
"2017-12-29 09:00:00","733.65","741.31","728.84","733.31","17552.35","12922805.2"
"2017-12-29 10:00:00","717.23","735.93","715.87","733.65","20529.88","14887894.75"
"2017-12-29 11:00:00","710.2","727.69","710.2","717.39","26238.88","18907441.54"
"2017-12-29 12:00:00","726.22","726.54","710.2","710.2","24782.66","17879618.71"
"2017-12-29 13:00:00","725.05","728.03","718.35","726.22","16725.07","12108836.87"
"2017-12-29 14:00:00","734.45","735.28","721.97","725.05","18012.03","13118751.94"
"2017-12-29 15:00:00","740.67","741.82","734.4","734.44","27371.66","20210717.94"
"2017-12-29 16:00:00","746.32","746.97","737.27","740.67","31629.01","23457803.85"
"2017-12-29 17:00:00","747.33","755.2","745.5","746.25","36988.52","27770440.94"
"2017-12-29 18:00:00","743.47","751.75","740.74","747.33","32553.09","24290011.31"
"2017-12-29 19:00:00","740.62","745.2","737.4","743.49","20500.99","15162903.6"
"2017-12-29 20:00:00","749.02","750.14","736.76","740.6","22387.74","16656125.61"
"2017-12-29 21:00:00","732.49","749.52","727.15","749.02","32928.2","24368407.31"
"2017-12-29 22:00:00","731.26","737.51","728.88","732.49","26991.2","19771756.8"
"2017-12-29 23:00:00","737.27","737.54","730.67","731.19","15453.39","11356231.64"
"2017-12-30","739.6","745.21","736.5","737.27","18443.2","13692072.84"
"2017-12-30 01:00:00","733.53","741.67","728.09","739.6","24083.91","17620795.44"
"2017-12-30 02:00:00","715.56","735.58","710.86","733.53","37173.55","26842078.12"
"2017-12-30 03:00:00","700.51","717.17","693.97","715.56","56981.29","39824154.42"
"2017-12-30 04:00:00","693.85","703.17","690.7","700.51","47520.97","32913749.95"
"2017-12-30 05:00:00","677.15","695.05","676.52","693.78","49314.85","33722373.83"
"2017-12-30 06:00:00","700.55","701.47","676.02","677.15","22759.69","15728481.34"
"2017-12-30 07:00:00","700.86","704.24","697.73","700.55","15599.33","10922673.53"
"2017-12-30 08:00:00","708.57","709.55","699.56","700.86","23151.55","16232881.88"
"2017-12-30 09:00:00","707.38","710.34","705.63","708.57","17931.32","12648502.79"
"2017-12-30 10:00:00","709.38","711.01","699.27","707.56","17700.43","12483042.07"
"2017-12-30 11:00:00","705.44","712.75","701.51","709.39","19959.54","14045477.87"
"2017-12-30 12:00:00","712.58","712.96","701.37","705.44","11609.11","8207805.06"
"2017-12-30 13:00:00","688.24","713.16","685.97","712.58","25190.03","17480366.31"
"2017-12-30 14:00:00","689.53","689.83","663.88","688.24","61715.47","41422478.01"
"2017-12-30 15:00:00","691.24","700.71","680.13","689.11","32034.17","22153145.44"
"2017-12-30 16:00:00","686.36","694.82","683.61","691.24","22129.1","15238415.89"
"2017-12-30 17:00:00","672.63","686.25","665.47","685.45","31613.9","21475227.71"
"2017-12-30 18:00:00","695.1","695.53","671.99","672.15","29793.38","20665844.36"
"2017-12-30 19:00:00","697.75","698.18","686.25","694.3","20666.49","14401159.62"
"2017-12-30 20:00:00","706.11","706.39","696.87","697.75","19542.62","13745967.9"
"2017-12-30 21:00:00","704.39","706.58","696.09","706.11","17249.04","12169870.26"
"2017-12-30 22:00:00","707.95","708.53","699.18","704.12","14142.24","9984208.57"
"2017-12-30 23:00:00","705.75","711.04","705.2","707.94","20934.74","14852892.26"
"2017-12-31","692.99","708.59","692.91","705.75","15296.34","10774036.61"
"2017-12-31 01:00:00","707.63","708.23","686.44","692.99","22047","15438028.75"
"2017-12-31 02:00:00","705.03","708.89","701.93","707.63","22300.58","15707553.01"
"2017-12-31 03:00:00","705.86","707.75","701.51","705.03","22944.65","16163461.06"
"2017-12-31 04:00:00","699.75","706.76","698.77","705.86","23665.51","16668887.01"
"2017-12-31 05:00:00","703.04","705.68","696.73","699.74","12233.6","8595880.54"
